"plant","calday","calmonth","billnum","billitem","material","netval","tax","qty","rpa_sat","timestamp"
M001,2021-02-20,202102,901178934,1,1000020254,168.33,33.67,1,202.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901178934,2,1000020271,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901178934,3,1000020384,31.67,6.33,1,38.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,1,107823728,381.67,76.33,2,458.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,2,107823761,100.00,20.00,1,120.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,3,107837652,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,4,107837695,790.83,158.17,1,949.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,5,107854170,11061.82,1106.18,3,12168.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,6,107854284,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M013,2021-02-18,202102,901179052,7,107891940,374.17,74.83,1,449.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901179053,1,219598,1579.17,315.83,1,1895.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901179053,2,1000023982,75.00,15.00,3,90.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901179053,3,2025538003,286.67,57.33,1,344.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,1,2486,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,2,20811,338.33,67.67,1,406.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,3,25390,34.17,6.83,1,41.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,4,30458,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,5,30598,27.27,2.73,1,30.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,6,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,7,31791,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,8,31980,2855.00,571.00,1,3426.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,9,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,10,32338,267.50,53.50,1,321.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,11,34428,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,12,40580,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,13,43653,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,14,43789,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,15,54824,57.50,11.00,1,69.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,16,55237,200.00,40.00,3,240.00,2023-04-10 13:12:10.000
M001,2021-02-20,202102,901179216,17,55445,54.55,5.45,1,60.00,2023-04-10 13:12:10.000
M005,2021-02-28,202102,901179301,1,1000004094,89.09,8.91,1,98.00,2023-04-10 13:12:10.000
M005,2021-02-28,202102,901179301,2,2025132004,15.00,3.00,1,18.00,2023-04-10 13:12:10.000
M003,2021-02-19,202102,901179977,1,2027272004,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M011,2021-02-22,202102,901180056,1,662668,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M011,2021-02-22,202102,901180056,2,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901180130,1,1000044326,70.00,7.00,1,77.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901180130,2,1000044343,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901180130,3,1000044447,96.67,19.33,2,116.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901180130,4,1000044470,370.00,37.00,1,407.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901180130,5,1000044484,230.91,23.09,1,254.00,2023-04-10 13:12:10.000
M008,2021-02-18,202102,901180851,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M008,2021-02-21,202102,901181084,1,2025652002,50.00,10.00,4,60.00,2023-04-10 13:12:10.000
M008,2021-02-21,202102,901181084,2,2025688002,14.17,2.83,1,17.00,2023-04-10 13:12:10.000
M008,2021-02-21,202102,901181084,3,2025688004,135.00,27.00,1,162.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901181679,1,19657,769.17,153.83,1,923.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901181679,2,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901181679,3,20811,676.67,135.33,2,812.00,2023-04-10 13:12:10.000
M002,2021-02-22,202102,901181858,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901182092,1,106813798,29.17,5.83,1,35.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901182092,2,106813974,62.50,12.00,1,75.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901182092,3,106813982,165.00,33.00,2,198.00,2023-04-10 13:12:10.000
M003,2021-02-20,202102,901182092,4,106830715,780.00,156.00,2,936.00,2023-04-10 13:12:10.000
M004,2021-02-26,202102,901182313,1,1000024209,121.82,12.18,1,134.00,2023-04-10 13:12:10.000
M005,2021-02-20,202102,901182395,1,17617,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M005,2021-02-20,202102,901182395,2,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901182811,1,219598,1579.17,315.83,1,1895.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901182811,2,1000023982,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901182811,3,2025538003,860.00,172.00,3,1032.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901182811,4,2025653009,190.00,38.00,3,228.00,2023-04-10 13:12:10.000
M010,2021-02-19,202102,901182814,1,1000050275,373.33,74.67,1,448.00,2023-04-10 13:12:10.000
M002,2021-02-21,202102,901184356,1,7000009745,323.33,64.67,4,388.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901185982,1,2028177001,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M002,2021-02-20,202102,901186617,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M002,2021-02-20,202102,901186617,2,817851,50.00,10.00,3,60.00,2023-04-10 13:12:10.000
M005,2021-02-24,202102,901187895,1,1000021987,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M005,2021-02-24,202102,901187895,2,1000022142,321.67,64.33,1,386.00,2023-04-10 13:12:10.000
M013,2021-02-24,202102,901187896,1,1000023976,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M013,2021-02-24,202102,901187896,2,1000026741,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M013,2021-02-24,202102,901187896,3,1000036200,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,1,19657,769.17,153.83,1,923.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,2,20704,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,3,26703,35.00,7.00,1,42.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,4,30353,402.50,80.50,3,483.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,5,30567,123.33,24.67,2,148.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,6,43653,40.00,8.00,2,48.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,7,43789,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,8,55239,4119.17,823.83,1,4943.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,9,55477,1.67,0.33,1,2.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,10,55482,390.00,78.00,1,468.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,11,55484,2669.09,266.91,1,2936.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,12,55517,115.00,23.00,3,138.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,13,55518,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,14,73379,55.83,11.17,1,67.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,15,84339,22.73,2.27,1,25.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,16,92594,36.67,7.33,2,44.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901188140,17,95035,1263.33,252.67,1,1516.00,2023-04-10 13:12:10.000
M001,2021-02-18,202102,901189259,1,19372,962.73,96.27,3,1059.00,2023-04-10 13:12:10.000
M001,2021-02-18,202102,901189259,2,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M001,2021-02-18,202102,901189259,3,19758,865.00,173.00,2,1038.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901189260,1,107823728,190.83,38.17,1,229.00,2023-04-10 13:12:10.000
M003,2021-02-18,202102,901189260,2,107823761,100.00,20.00,1,120.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901192894,1,1000043792,3611.67,722.33,1,4334.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901192894,2,1000043977,30.00,6.00,1,36.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901192894,3,1000043998,712.73,71.27,1,784.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901192894,4,1000044009,6.67,1.33,4,8.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901192894,5,1000044037,70.00,14.00,1,84.00,2023-04-10 13:12:10.000
M003,2021-02-24,202102,901195299,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M003,2021-02-24,202102,901195299,2,17657,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M005,2021-02-24,202102,901195521,1,1000028455,24.55,2.45,1,27.00,2023-04-10 13:12:10.000
M008,2021-02-19,202102,901195554,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M007,2021-02-22,202102,901196584,1,55481,24.55,2.45,3,27.00,2023-04-10 13:12:10.000
M007,2021-02-22,202102,901196584,2,55517,115.00,23.00,3,138.00,2023-04-10 13:12:10.000
M007,2021-02-22,202102,901196584,3,147753,25.00,5.00,3,30.00,2023-04-10 13:12:10.000
M007,2021-02-22,202102,901196584,4,212857,47.27,4.73,1,52.00,2023-04-10 13:12:10.000
M014,2021-02-23,202102,901196723,1,2027648003,99.09,9.91,1,109.00,2023-04-10 13:12:10.000
M014,2021-02-23,202102,901196723,2,2027650003,94.17,18.83,1,113.00,2023-04-10 13:12:10.000
M014,2021-02-23,202102,901196723,3,2027660001,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M001,2021-02-19,202102,901196752,1,662668,205.00,41.00,3,246.00,2023-04-10 13:12:10.000
M001,2021-02-19,202102,901196752,2,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M008,2021-02-21,202102,901196948,1,106813798,29.17,5.83,1,35.00,2023-04-10 13:12:10.000
M005,2021-02-25,202102,901198535,1,20404,3416.67,683.33,1,4100.00,2023-04-10 13:12:10.000
M005,2021-02-25,202102,901198535,2,20704,250.00,50.00,3,300.00,2023-04-10 13:12:10.000
M005,2021-02-25,202102,901198535,3,20811,338.33,67.67,1,406.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901198893,1,724390,530.00,106.00,3,636.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,2,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,3,19380,155.00,31.00,3,186.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,4,25390,34.17,6.83,1,41.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,5,25408,622.50,124.50,1,747.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,6,30458,48.33,9.67,2,58.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,7,30598,27.27,2.73,1,30.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,8,30600,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,9,31171,72.50,14.00,3,87.00,2023-04-10 13:12:10.000
M007,2021-02-21,202102,901199475,10,31929,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M011,2021-02-23,202102,901199516,1,104823642,33.33,6.67,2,40.00,2023-04-10 13:12:10.000
M011,2021-02-23,202102,901199516,2,104840653,209.17,41.83,1,251.00,2023-04-10 13:12:10.000
M011,2021-02-23,202102,901199516,3,104855572,822.50,164.50,1,987.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901199802,1,107752886,28.18,2.82,1,31.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901199802,2,1000014447,0.83,0.17,1,1.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901199802,3,2025170006,160.00,32.00,3,192.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199803,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199803,2,17657,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199803,3,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199803,4,30591,786.67,157.33,1,944.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199803,5,30605,158.33,31.67,2,190.00,2023-04-10 13:12:10.000
M003,2021-02-22,202102,901199804,1,108298806,465.00,93.00,1,558.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,1,478032,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,2,803095,410.83,82.17,1,493.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,3,102266627,21.82,2.18,1,24.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,4,102305147,290.00,58.00,4,348.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,5,104734594,14.17,2.83,1,17.00,2023-04-10 13:12:10.000
M009,2021-02-23,202102,901199811,6,104734607,80.91,8.09,1,89.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901200181,1,19758,1730.00,346.00,4,2076.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901200181,2,20858,152.73,15.27,4,168.00,2023-04-10 13:12:10.000
M008,2021-02-22,202102,901200181,3,25390,68.33,13.67,2,82.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901200240,1,17657,53.33,10.67,2,64.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,1,20404,3416.67,683.33,1,4100.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,2,30605,79.17,15.83,1,95.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,3,34428,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,4,43791,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,5,55145,72.50,14.00,1,87.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,6,55414,19.17,3.83,1,23.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,7,55511,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,8,55517,76.67,15.33,2,92.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,9,55644,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,10,56643,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,11,57038,1.82,0.18,1,2.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,12,57040,112.50,22.00,3,135.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,13,57205,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,14,62975,34.55,3.45,1,38.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,15,70245,263.33,52.67,1,316.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,16,70289,15.00,3.00,1,18.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,17,84339,22.73,2.27,1,25.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,18,89145,64.55,6.45,1,71.00,2023-04-10 13:12:10.000
M012,2021-02-23,202102,901200299,19,92594,18.33,3.67,1,22.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,1,1000038766,2907.50,581.50,1,3489.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,2,1000038804,360.83,72.17,1,433.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,3,1000038805,161.67,32.33,1,194.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,4,1000038813,250.00,50.00,4,300.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,5,1000038878,189.17,37.83,1,227.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,6,1000038879,60.91,6.09,1,67.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,7,1000038887,48.33,9.67,1,58.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,8,1000039015,62.73,6.27,1,69.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,9,1000039052,125.83,25.17,1,151.00,2023-04-10 13:12:10.000
M003,2021-02-21,202102,901201471,10,1000039064,206.67,41.33,4,248.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,2,17617,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,3,18720,776.67,155.33,1,932.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,4,19067,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,5,20776,18.33,3.67,2,22.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,6,25408,622.50,124.50,1,747.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,7,30458,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,8,30596,258.33,51.67,1,310.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,9,30647,360.00,72.00,3,432.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,10,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,11,31980,2855.00,571.00,1,3426.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,12,32204,65.45,6.55,1,72.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,13,34428,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,14,35879,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,15,35955,50.00,10.00,1,60.00,2023-04-10 13:12:10.000
M004,2021-02-23,202102,901201504,16,36201,2358.33,471.67,1,2830.00,2023-04-10 13:12:10.000
M002,2021-02-24,202102,901204673,1,1000026829,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M001,2021-02-22,202102,901204762,1,1000048391,1135.00,227.00,1,1362.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901205530,1,2031064001,35.83,7.17,1,43.00,2023-04-10 13:12:10.000
M013,2021-02-22,202102,901205530,2,2031072006,139.17,27.83,1,167.00,2023-04-10 13:12:10.000
M001,2021-02-22,202102,901205531,1,893138,146.67,29.33,2,176.00,2023-04-10 13:12:10.000
M001,2021-02-22,202102,901205531,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M011,2021-02-22,202102,901205971,1,1000005275,71.67,14.33,2,86.00,2023-04-10 13:12:10.000
M011,2021-02-22,202102,901205971,2,1000005458,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M003,2021-02-24,202102,901206004,1,662670,475.45,47.55,1,523.00,2023-04-10 13:12:10.000
M003,2021-02-24,202102,901206004,2,7000009745,323.33,64.67,4,388.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,1,17617,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,2,20703,57.50,11.00,1,69.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,3,43791,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,4,55204,171.67,34.33,1,206.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,5,55417,820.83,164.17,1,985.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,6,55482,390.00,78.00,1,468.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,7,57038,1.82,0.18,1,2.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,8,70245,263.33,52.67,1,316.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,9,70308,757.50,151.50,1,909.00,2023-04-10 13:12:10.000
M007,2021-02-26,202102,901206032,10,72185,537.50,107.50,1,645.00,2023-04-10 13:12:10.000
M014,2021-02-21,202102,901206072,1,19372,962.73,96.27,3,1059.00,2023-04-10 13:12:10.000
M013,2021-02-25,202102,901206156,1,1000050932,34.17,6.83,1,41.00,2023-04-10 13:12:10.000
M013,2021-02-25,202102,901206156,2,1000050972,11.67,2.33,2,14.00,2023-04-10 13:12:10.000
M013,2021-02-25,202102,901206156,3,1000051000,81.67,16.33,1,98.00,2023-04-10 13:12:10.000
M013,2021-02-28,202102,901206332,1,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M013,2021-02-28,202102,901206332,2,19758,432.50,86.50,1,519.00,2023-04-10 13:12:10.000
M013,2021-02-28,202102,901206332,3,35156,216.67,43.33,1,260.00,2023-04-10 13:12:10.000
M013,2021-02-23,202102,901206684,1,646,427.27,42.73,1,470.00,2023-04-10 13:12:10.000
M013,2021-02-23,202102,901206684,2,19067,165.00,33.00,3,198.00,2023-04-10 13:12:10.000
M013,2021-02-23,202102,901206684,3,19719,40.83,8.17,1,49.00,2023-04-10 13:12:10.000
M013,2021-02-23,202102,901206684,4,19758,432.50,86.50,1,519.00,2023-04-10 13:12:10.000
M013,2021-02-23,202102,901206684,5,20704,83.33,16.67,1,100.00,2023-04-10 13:12:10.000
M002,2021-02-23,202102,901208952,1,893138,73.33,14.67,1,88.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,901209378,1,2027003004,34.17,6.83,1,41.00,2023-04-10 13:12:10.000
M009,2021-02-25,202102,901209378,2,2027005006,174.17,34.83,1,209.00,2023-04-10 13:12:10.000
M005,2021-02-23,202102,901209926,1,1000027011,87.27,8.73,1,96.00,2023-04-10 13:12:10.000
M005,2021-02-23,202102,901209926,2,1000027075,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M005,2021-02-23,202102,901209926,3,1000027125,368.33,73.67,1,442.00,2023-04-10 13:12:10.000
M005,2021-02-23,202102,901209926,4,1000027131,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M005,2021-02-23,202102,901209926,5,1000027192,329.09,32.91,1,362.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901210333,1,1000042241,47.50,9.00,1,57.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901210333,2,1000042260,18.33,3.67,1,22.00,2023-04-10 13:12:10.000
M003,2021-02-23,202102,901210333,3,1000042469,3455.83,691.17,1,4147.00,2023-04-10 13:12:10.000
M010,2021-02-25,202102,901210628,1,1000034733,486.67,97.33,1,584.00,2023-04-10 13:12:10.000
M010,2021-02-25,202102,901210628,2,1000034739,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
